E, DOS
-5.003802610432835, 2.056277038404933
-4.912547212321521, 0.9451659272938226
-4.871990063413907, 1.0245304168788527
-4.780735148787709, 0.9668111008518872
-4.730038350039355, 0.6060607311654651
-4.689480717646626, 0.5122655524777886
-4.618504619216793, 0.5844155576074006
-4.486692072197865, 0.3607503696864226
-4.354880008664053, 0.46176037686787874
-4.253485444197115, 0.3463203686604999
-4.172370179411656, 0.41847037379011137
-4.101394564466938, 1.3997114756679212
-3.888466752662552, 3.0808079713413288
-3.72623573960652, 1.7027418412506539
-3.685678107213791, 1.2409807763060505
-3.604562842428333, 0.8369407475802234
-3.5234475776428744, 0.7431455688925468
-3.442332312857416, 0.8658007496320688
-3.4017746804646873, 1.3203462980061673
-3.3003805994828643, 2.2366522232481447
-3.219264851212291, 3.787878709688251
-3.1178707702304678, 2.813852952361765
-3.0773126543526232, 1.9119770281457098
-3.0367555054450093, 1.6233766635888993
-2.945500590818811, 1.529581140862861
-2.8441065098369878, 1.002885931397512
-2.7731299279220387, 0.8080804014900164
-2.6413183478733426, 1.096680766046827
-2.5095058008544147, 1.0173159324234347
-2.4385297024245816, 0.8874459231901326
-2.296577989050029, 1.2770559508900376
-2.185044258227466, 1.2770559508900376
-2.185044258227466, 1.3708514736160757
-2.0735110108900185, 1.3636363010839347
-1.941698463871091, 3.43434334051479
-1.7794679343001745, 2.128427043534545
-1.596958105047778, 1.7604618453543432
-1.5158428402623194, 1.3708514736160757
-1.4448672253176014, 1.2409807763060505
-1.3536113437211723, 1.3275614705383096
-1.2623573960652048, 1.2265511193184901
-1.0899872166535483, 1.7099563257060717
-0.9581746696346212, 1.4646463082653907
-0.8263621226156932, 2.193362220170377
-0.6844108927262562, 1.7748918463802659
-0.40050649900692115, 1.3997114756679212
-0.2484156192767446, 0.9812411018778098
-0.15716070465054655, 0.9451659272938226
0.035487807472358135, 0.014429656987560388
1.5969581050477784, 0.021644829519702865
1.8301652165336435, 0.3823951992061242
2.0532317112085376, 2.720057773674088
2.2256018906201964, 4.408369269860457
2.3574144376391226, 2.121212215040765
2.5297846170507796, 4.213564256010505
2.6615971640697076, 3.43434334051479
2.7122944463031766, 3.001442965698756
2.8136880437998837, 2.965367791114769
2.8948033085853426, 2.0346315208085066
2.9657798905002917, 2.359307403987666
3.0874527876784787, 2.323232229403679
3.138150069911947, 2.4458874101432007
3.2395436674086557, 1.6594514941345242
3.351077881716334, 1.57287148797899
3.391635514109062, 1.3924963031357787
3.50316876144651, 1.3419914715642318
3.6147020087839588, 1.1111111111111107
3.665399291017426, 0.9884555863332277
3.776933505325106, 1.2481962928765553
3.817491137717834, 1.1760462877469424
3.918884735214541, 1.2049056017220632
3.979721667288751, 0.7575755699184695
4.202788161963646, 2.7922077788037
4.283904393719334, 2.8427129544136096
4.354880008664054, 1.7965366758999681
4.446135890260484, 1.2193362908247098
4.50697088839423, 1.1327555965924512
4.5576681706277, 0.8946607516839128
4.64892405222413, 0.8152959180605212
4.699621334457598, 0.6854255647888567
4.801015898924534, 0.569985556581478
4.98352379423647, 0.10822483567523696
