E,DOS
-9.0606149999379,360943991997.492
-9.055844999937932,358597151997.50836
-9.051074999937963,356719679997.52136
-9.046304999937998,353903471997.54095
-9.04153499993803,351556631997.55725
-9.036764999938061,349209791997.57355
-9.031994999938096,346862951997.58984
-9.027224999938127,344985479997.6029
-9.022454999938162,343108007997.61597
-9.017684999938194,339822431997.6388
-9.012914999938225,338883695997.6453
-9.00814499993826,336536855997.6616
-9.003374999938291,334659383997.6747
-8.998604999938323,331843175997.6942
-8.993834999938358,331373807997.6975
-8.989064999938389,328557599997.71704
-8.984294999938424,326680127997.7301
-8.979524999938455,325741391997.73663
-8.974754999938487,322925183997.7562
-8.969984999938521,321047711997.7692
-8.965214999938553,320108975997.77576
-8.960444999938584,318231503997.7888
-8.95567499993862,316354031997.8019
-8.95090499993865,314476559997.8149
-8.946134999938685,314007191997.8182
-8.941364999938717,311190983997.8377
-8.936594999938748,310252247997.84424
-8.931824999938783,307436039997.86383
-8.927054999938814,307905407997.86053
-8.922284999938846,305089199997.8801
-8.91751499993888,304150463997.88666
-8.912744999938912,302742359997.8964
-8.907974999938947,301334255997.90625
-8.903204999938978,299456783997.91925
-8.89843499993901,298048679997.9291
-8.893664999939045,298048679997.9291
-8.888894999939076,295232471997.9486
-8.884124999939107,294293735997.95514
-8.879354999939142,293354999997.9617
-8.874584999939174,291946895997.97144
-8.869814999939209,290538791997.9812
-8.86504499993924,289600055997.98773
-8.860274999939271,288191951997.99756
-8.855504999939306,286783847998.0073
-8.850734999939338,285845111998.01385
-8.845964999939369,284437007998.0236
-8.841194999939404,283498271998.03015
-8.836424999939435,282090167998.0399
-8.83165499993947,280682063998.04974
-8.826884999939502,279743327998.0562
-8.822114999939533,279273959998.0595
-8.817344999939568,277396487998.0726
-8.8125749999396,2422877615983.165
-8.80780499993963,2753312687980.869
-8.803034999939666,1827249623987.3037
-8.798264999939697,1508079383989.5212
-8.793494999939728,1329250175990.764
-8.788724999939763,1210500071991.589
-8.783954999939795,1124136359992.1892
-8.77918499993983,1057486103992.6522
-8.77441499993986,1005386255993.0142
-8.769644999939892,960326927993.3273
-8.764874999939927,922308119993.5914
-8.760104999939959,889921727993.8165
-8.75533499993999,863637119993.9991
-8.750564999940025,838291247994.1753
-8.745794999940056,815292215994.3351
-8.741024999940091,796048127994.4688
-8.736254999940122,779150879994.5862
-8.731484999940154,761314895994.7101
-8.726714999940189,746764487994.8112
-8.72194499994022,732683447994.909
-8.717174999940251,720010511994.9971
-8.712404999940286,707806943995.0819
-8.707634999940318,696542111995.1602
-8.702864999940353,686685383995.2286
-8.698094999940384,675889919995.3037
-8.693324999940415,666502559995.3689
-8.68855499994045,658053935995.4276
-8.683784999940482,650074679995.483
-8.679014999940513,641626055995.5417
-8.674244999940548,633646799995.5972
-8.66947499994058,627075647995.6428
-8.664704999940614,620504495995.6885
-8.659934999940646,614402711995.731
-8.655164999940677,606892823995.7831
-8.650394999940712,600791039995.8254
-8.645624999940743,596097359995.8582
-8.640854999940775,590464943995.8972
-8.63608499994081,584363159995.9396
-8.631314999940841,578261375995.982
-8.626544999940876,574975799996.0049
-8.621774999940907,568874015996.0472
-8.617004999940939,564649703996.0767
-8.612234999940974,560425391996.106
-8.607464999941005,556201079996.1353
-8.602694999941036,551038031996.1711
-8.597924999941071,548221823996.19073
-8.593154999941103,543528143996.2234
-8.588384999941137,540242567996.2462
-8.583614999941169,535548887996.2788
-8.5788449999412,532732679996.2984
-8.574074999941235,528977735996.32446
-8.569304999941266,525692159996.3473
-8.564534999941298,521467847996.37665
-8.559764999941333,518651639996.39624
-8.554994999941364,514896695996.4223
-8.550224999941399,513019223996.43536
-8.54545499994143,508794911996.4647
-8.540684999941462,506917439996.4778
-8.535914999941497,503162495996.50385
-8.531144999941528,499876919996.5267
-8.52637499994156,497999447996.53973
-8.521604999941594,495183239996.55927
-8.516834999941626,492836399996.5756
-8.51206499994166,489081455996.6017
-8.507294999941692,487203983996.61475
-8.502524999941723,484857143996.63104
-8.497754999941758,482040935996.65063
-8.49298499994179,479224727996.67017
-8.488214999941821,477816623996.67993
-8.483444999941856,475000415996.6995
-8.478674999941887,472184207996.7191
-8.473904999941922,471245471996.7256
-8.469134999941954,467959895996.7485
-8.464364999941985,466082423996.7615
-8.45959499994202,464204951996.77454
-8.454824999942051,461858111996.79083
-8.450054999942083,459980639996.8039
-8.445284999942118,458103167996.81696
-8.440514999942149,454817591996.8398
-8.435744999942184,454817591996.8398
-8.430974999942215,452001383996.8593
-8.426204999942247,450123911996.8724
-8.421434999942282,447777071996.8887
-8.416664999942313,445899599996.90173
-8.411894999942344,444960863996.90826
-8.40712499994238,443552759996.918
-8.40235499994241,441205919996.9343
-8.397584999942442,438859079996.9506
-8.392814999942477,438389711996.9539
-8.388044999942508,436042871996.9702
-8.383274999942543,433696031996.9865
-8.378504999942574,432757295996.99304
-8.373734999942606,430410455997.00934
-8.36896499994264,430879823997.0061
-8.364194999942672,427594247997.02893
-8.359424999942703,426655511997.03546
-8.354654999942738,425247407997.0452
-8.34988499994277,422900567997.0615
-8.345114999942805,422431199997.0648
-8.340344999942836,420553727997.0778
-8.335574999942867,418206887997.0941
-8.330804999942902,417737519997.0974
-8.326034999942934,417268151997.10065
-8.321264999942965,414451943997.12024
-8.316494999943,413043839997.13
-8.311724999943031,413513207997.1268
-8.306954999943066,410227631997.1496
-8.302184999943098,409288895997.1561
-8.297414999943129,408819527997.15936
-8.292644999943164,406472687997.17566
-8.287874999943195,405064583997.1855
-8.283104999943227,405064583997.1855
-8.278334999943262,404125847997.192
-8.273564999943293,400840271997.21484
-8.268794999943328,400840271997.21484
-8.26402499994336,398962799997.22784
-8.25925499994339,398962799997.22784
-8.254484999943426,398024063997.2344
-8.249714999943457,395677223997.2507
-8.244944999943488,394738487997.2572
-8.240174999943523,393799751997.26373
-8.235404999943555,392861015997.27026
-8.23063499994359,391922279997.2768
-8.22586499994362,389575439997.2931
-8.221094999943652,389575439997.2931
-8.216324999943687,388636703997.2996
-8.211554999943719,386289863997.3159
-8.20678499994375,386759231997.3127
-8.202014999943785,385351127997.32245
-8.197244999943816,383473655997.3355
-8.192474999943851,383473655997.3355
-8.187704999943882,381596183997.3485
-8.182934999943914,381126815997.3518
-8.178164999943949,380188079997.35834
-8.17339499994398,379249343997.36487
-8.168624999944011,377371871997.37787
-8.163854999944046,377371871997.37787
-8.159084999944078,376902503997.38116
-8.154314999944113,374086295997.4007
-8.149544999944144,375025031997.39417
-8.144774999944175,373147559997.4072
-8.14000499994421,373147559997.4072
-8.135234999944242,370800719997.4235
-8.130464999944273,369861983997.43005
-8.125694999944308,369861983997.43005
-8.12092499994434,369861983997.43005
-8.116154999944374,367984511997.4431
-8.111384999944406,366576407997.4529
-8.106614999944437,367045775997.44965
-8.101844999944472,364698935997.46594
-8.097074999944503,364698935997.46594
-8.092304999944535,363290831997.4757
-8.08753499994457,362821463997.479
-8.082764999944601,362352095997.48224
-8.077994999944636,361413359997.4888
-8.073224999944667,359535887997.50183
-8.068454999944699,359535887997.50183
-8.063684999944734,359535887997.50183
-8.058914999944765,358127783997.5116
-8.054144999944796,356719679997.52136
-8.049374999944831,357189047997.5181
-8.044604999944863,355311575997.5312
-8.039834999944894,353903471997.54095
-8.035064999944929,355311575997.5312
-8.03029499994496,352025999997.554
-8.025524999944995,354372839997.53766
-8.020754999945026,351087263997.56055
-8.015984999945058,351087263997.56055
-8.011214999945093,350617895997.5638
-8.006444999945124,349209791997.57355
-8.001674999945156,348740423997.57684
-7.9969049999451896,349209791997.57355
-7.992134999945223,347801687997.5834
-7.987364999945255,345924215997.5964
-7.982594999945288,346393583997.59314
-7.97782499994532,345924215997.5964
-7.9730549999453535,344516111997.6062
-7.968284999945386,344046743997.60944
-7.963514999945419,343577375997.6127
-7.958744999945451,342638639997.6192
-7.953974999945484,341230535997.629
-7.9492049999455165,341699903997.62573
-7.94443499994555,340761167997.63226
-7.939664999945582,3828634775973.3975
-7.934894999945615,2332289591983.7944
-7.930124999945647,1780312823987.6296
-7.9253549999456805,1527792839989.3843
-7.920584999945713,1374778871990.4475
-7.915814999945746,1266354863991.201
-7.911044999945778,1188909143991.739
-7.906274999945811,1124605727992.1858
-7.9015049999458435,1075791455992.525
-7.896734999945877,1034487071992.812
-7.891964999945909,997876367993.0664
-7.887194999945942,965489975993.2914
-7.882424999945974,939674735993.4708
-7.8776549999460075,916675703993.6306
-7.87288499994604,894146039993.7871
-7.868114999946072,873493847993.9307
-7.863344999946105,858474071994.035
-7.858574999946138,840638087994.1589
-7.8538049999461705,826557047994.2568
-7.849034999946203,812945375994.3513
-7.844264999946236,800272439994.4395
-7.839494999946269,788538239994.521
-7.834724999946301,778212143994.5927
-7.829954999946334,766008575994.6775
-7.825184999946367,757559951994.7362
-7.8204149999464,747703223994.8047
-7.815644999946432,740662703994.8536
-7.810874999946464,730805975994.9221
-7.8061049999464975,724704191994.9645
-7.801334999946531,715786199995.0265
-7.796564999946563,709215047995.0721
-7.791794999946595,702643895995.1178
-7.787024999946628,696542111995.1602
-7.7822549999466615,689501591995.2091
-7.777484999946694,685277279995.2384
-7.772714999946726,678236759995.2874
-7.767944999946759,672134975995.3297
-7.763174999946792,668380031995.3558
-7.7584049999468245,662747615995.395
-7.753634999946857,658053935995.4276
-7.74886499994689,652890887995.4635
-7.744094999946923,648666575995.4928
-7.739324999946955,644442263995.5222
-7.734554999946988,640217951995.5515
-7.729784999947021,635993639995.5809
-7.725014999947054,632238695995.6069
-7.720244999947086,627545015995.6396
-7.715474999947118,624728807995.6592
-7.7107049999471515,619565759995.6951
-7.705934999947185,618157655995.7048
-7.701164999947217,612994607995.7407
-7.696394999947249,610647767995.757
-7.691624999947282,606423455995.7864
-7.686854999947315,603607247995.8059
-7.682084999947348,601729775995.819
-7.67731499994738,597036095995.8516
-7.672544999947413,594689255995.8679
-7.667774999947445,591403679995.8907
-7.6630049999474785,589056839995.907
-7.658234999947511,586709999995.9233
-7.653464999947544,583424423995.9462
-7.648694999947576,579669479995.9723
-7.643924999947609,578730743995.9788
-7.639154999947642,574975799996.0049
-7.634384999947675,573098327996.018
-7.629614999947707,571690223996.0277
-7.62484499994774,568404647996.0505
-7.620074999947772,566057807996.0668
-7.6153049999478055,563710967996.0831
-7.610534999947838,561364127996.0995
-7.605764999947871,558547919996.119
-7.600994999947903,556670447996.1321
-7.596224999947936,555731711996.1385
-7.591454999947969,551976767996.1647
-7.586684999948002,551507399996.168
-7.581914999948034,548221823996.19073
-7.577144999948067,546813719996.20056
-7.572374999948099,545405615996.2103
-7.5676049999481325,542120039996.23315
-7.562834999948165,542120039996.23315
-7.558064999948198,539303831996.25275
-7.55329499994823,535548887996.2788
-7.548524999948263,536487623996.2723
-7.543754999948296,533202047996.2951
-7.538984999948329,531793943996.30493
-7.534214999948361,531324575996.30817
-7.529444999948393,528038999996.331
-7.524674999948426,526630895996.34076
-7.5199049999484595,525692159996.3473
-7.515134999948492,523814687996.36035
-7.510364999948524,520998479996.37994
-7.505594999948557,520998479996.37994
-7.50082499994859,519121007996.39294
-7.496054999948623,517243535996.406
-7.491284999948655,515835431996.4158
-7.486514999948688,514427327996.4256
-7.481744999948721,513019223996.43536
-7.476974999948753,511141751996.4484
-7.472204999948786,510203015996.4549
-7.467434999948819,509264279996.4614
-7.462664999948852,506448071996.481
-7.457894999948884,506448071996.481
-7.453124999948916,504570599996.4941
-7.44835499994895,502693127996.5071
-7.443584999948983,501285023996.5169
-7.438814999949015,500815655996.52014
-7.434044999949047,499407551996.5299
-7.42927499994908,497530079996.54297
-7.4245049999491135,497060711996.54626
-7.419734999949146,495652607996.556
-7.414964999949178,493775135996.5691
-7.410194999949211,492836399996.5756
-7.405424999949244,492367031996.57886
-7.400654999949277,490958927996.5886
-7.395884999949309,489081455996.6017
-7.391114999949342,486734615996.618
-7.386344999949375,487203983996.61475
-7.381574999949407,486734615996.618
-7.37680499994944,483918407996.6376
-7.372034999949473,483918407996.6376
-7.367264999949506,482510303996.64734
-7.362494999949538,481102199996.6571
-7.35772499994957,479694095996.66693
-7.3529549999496036,480163463996.66364
-7.348184999949637,477347255996.6832
-7.343414999949669,478285991996.6767
-7.338644999949701,475939151996.693
-7.333874999949734,475469783996.6963
-7.3291049999497675,473122943996.7126
-7.3243349999498,473122943996.7126
-7.319564999949832,471714839996.72235
-7.314794999949865,471245471996.7256
-7.310024999949898,470306735996.7321
-7.3052549999499305,469367999996.73865
-7.300484999949963,467490527996.7517
-7.295714999949996,467021159996.75494
-7.290944999950029,465613055996.7648
-7.286174999950061,465613055996.7648
-7.281404999950094,464204951996.77454
-7.276634999950127,464674319996.7713
-7.27186499995016,462327479996.7876
-7.267094999950191,460450007996.8006
-7.262324999950224,460450007996.8006
-7.2575549999502575,460919375996.79736
-7.25278499995029,458572535996.81366
-7.248014999950322,457633799996.8202
-7.243244999950355,457164431996.8234
-7.238474999950388,455756327996.83325
-7.233704999950421,455756327996.83325
-7.228934999950453,455756327996.83325
-7.224164999950486,453409487996.84955
-7.219394999950519,452940119996.8528
-7.214624999950551,451532015996.8626
-7.209854999950584,451532015996.8626
-7.205084999950617,450123911996.8724
-7.20031499995065,449654543996.8756
-7.195544999950682,448715807996.88214
-7.1907749999507145,447777071996.8887
-7.186004999950748,448715807996.88214
-7.181234999950781,444960863996.90826
-7.176464999950813,447307703996.89197
-7.171694999950845,444022127996.9148
-7.166924999950878,444022127996.9148
-7.1621549999509115,443552759996.918
-7.157384999950944,443083391996.9213
-7.152614999950976,441675287996.9311
-7.147844999951009,441675287996.9311
-7.143074999951042,440267183996.94086
-7.138304999951075,438859079996.9506
-7.133534999951107,439797815996.94415
-7.12876499995114,438859079996.9506
-7.123994999951173,437920343996.95715
-7.119224999951205,436981607996.9637
-7.114454999951238,435104135996.97675
-7.109684999951271,436042871996.9702
-7.104914999951304,435104135996.97675
-7.100144999951336,434165399996.9833
-7.0953749999513684,432757295996.99304
-7.090604999951402,433226663996.9898
-7.085834999951435,432757295996.99304
-7.081064999951467,431818559996.9996
-7.076294999951499,430410455997.00934
-7.071524999951532,430879823997.0061
-7.0667549999515655,429002351997.01917
-7.061984999951598,429002351997.01917
-7.05721499995163,428063615997.02563
-7.052444999951663,428063615997.02563
-7.047674999951696,426186143997.0387
-7.042904999951729,427124879997.03217
-7.038134999951761,425716775997.042
-7.033364999951794,424308671997.05176
-7.028594999951827,424308671997.05176
-7.023824999951859,424778039997.04846
-7.019054999951892,421961831997.06805
-7.014284999951925,423369935997.0583
-7.009514999951958,421023095997.0746
-7.00474499995199,422900567997.0615
-6.999974999952022,420553727997.0778
-6.995204999952056,420084359997.0811
-6.990434999952089,420084359997.0811
-6.985664999952121,418206887997.0941
-6.980894999952153,419145623997.08765
-6.976124999952186,418206887997.0941
-6.9713549999522195,416798783997.10394
-6.966584999952252,417268151997.10065
-6.961814999952284,415390679997.1137
-6.957044999952317,415860047997.1105
-6.95227499995235,415390679997.1137
-6.947504999952383,415860047997.1105
-6.942734999952415,414451943997.12024
-6.937964999952448,412105103997.13654
-6.933194999952481,413982575997.1235
-6.928424999952513,412574471997.1333
-6.923654999952546,411166367997.14307
-6.918884999952579,412105103997.13654
-6.914114999952611,410227631997.1496
-6.909344999952643,411166367997.14307
-6.904574999952676,408350159997.16266
-6.89980499995271,410227631997.1496
-6.895034999952742,408350159997.16266
-6.890264999952774,407880791997.1659
-6.885494999952807,408350159997.16266
-6.88072499995284,406472687997.17566
-6.875954999952873,407880791997.1659
-6.871184999952905,405533951997.1822
-6.866414999952938,406003319997.17896
-6.861644999952971,404595215997.1887
-6.856874999953003,405064583997.1855
-6.852104999953036,403187111997.1985
-6.847334999953069,404595215997.1887
-6.842564999953102,404125847997.192
-6.837794999953134,402248375997.205
-6.8330249999531665,403187111997.1985
-6.8282549999532,401309639997.21155
-6.823484999953233,400370903997.2181
-6.818714999953265,402248375997.205
-6.813944999953297,399432167997.2246
-6.80917499995333,400840271997.21484
-6.804404999953364,398493431997.23114
-6.799634999953396,399432167997.2246
-6.794864999953428,1717417511988.0667
-6.790094999953461,3757760207973.8896
-6.785324999953494,2203682759984.688
-6.780554999953527,1799556911987.496
-6.775784999953559,1584586367988.9897
-6.771014999953592,1447061543989.9453
-6.766244999953625,1347086159990.64
-6.761474999953657,1271987279991.1619
-6.75670499995369,1211438807991.5825
-6.751934999953723,1162155167991.9248
-6.747164999953756,1119912047992.2185
-6.742394999953788,1085178815992.4598
-6.7376249999538205,1054200527992.675
-6.732854999953854,1027915919992.8577
-6.728084999953887,1001631311993.0403
-6.723314999953919,980979119993.1838
-6.718544999953951,961735031993.3175
-6.713774999953984,945307151993.4316
-6.709004999954018,927471167993.5555
-6.70423499995405,911982023993.6632
-6.699464999954082,899309087993.7512
-6.694694999954115,886166783993.8427
-6.689924999954148,872555111993.9371
-6.685154999954181,863637119993.9991
-6.680384999954213,852841655994.0741
-6.675614999954246,841576823994.1525
-6.670844999954279,833597567994.2079
-6.666074999954311,824679575994.2698
-6.661304999954344,816230951994.3285
-6.656534999954377,808721063994.3807
-6.65176499995441,800272439994.4395
-6.646994999954442,793701287994.4851
-6.6422249999544745,787130135994.5308
-6.637454999954508,779620247994.5829
-6.632684999954541,773987831994.6221
-6.627914999954573,768355415994.6611
-6.623144999954605,762722999994.7003
-6.618374999954638,757090583994.7395
-6.6136049999546715,750519431994.7852
-6.608834999954704,747233855994.808
-6.604064999954736,740193335994.8568
-6.599294999954769,737377127994.8765
-6.594524999954802,733152815994.9058
-6.589754999954835,727051031994.9482
-6.584984999954867,723765455994.9711
-6.5802149999549,718602407995.0068
-6.575444999954933,715316831995.0297
-6.5706749999549645,710623151995.0624
-6.565904999954998,708276311995.0786
-6.561134999955031,703113263995.1145
-6.556364999955063,700297055995.134
-6.551594999955095,697480847995.1537
-6.5468249999551285,692787167995.1863
-6.542054999955162,689970959995.2058
-6.537284999955194,686216015995.2319
-6.532514999955226,683399807995.2515
-6.527744999955259,680583599995.2711
-6.522974999955292,678706127995.284
-6.518204999955325,674012447995.3168
-6.513434999955357,673073711995.3232
-6.50866499995539,669318767995.3494
-6.503894999955423,665563823995.3754
-6.4991249999554555,663216983995.3917
-6.494354999955488,661808879995.4015
-6.489584999955521,658992671995.421
-6.484814999955554,655707095995.444
-6.480044999955586,654298991995.4537
-6.4752749999556185,650074679995.483
-6.470504999955652,650544047995.4797
-6.465734999955685,647258471995.5026
-6.460964999955717,643034159995.532
-6.456194999955749,642564791995.5353
-6.4514249999557824,639748583995.5548
-6.446654999955816,638340479995.5646
-6.441884999955848,635993639995.5809
-6.43711499995588,634116167995.5939
-6.432344999955913,632238695995.6069
-6.427574999955946,628483751995.633
-6.422804999955979,628483751995.633
-6.418034999956011,626136911995.6494
-6.413264999956044,623790071995.6656
-6.408494999956077,621912599995.6787
-6.403724999956109,620504495995.6885
-6.398954999956142,618157655995.7048
-6.394184999956175,618157655995.7048
-6.389414999956208,614402711995.731
-6.38464499995624,613463975995.7374
-6.3798749999562725,612525239995.7439
-6.375104999956306,609239663995.7667
-6.370334999956339,609709031995.7635
-6.365564999956371,606892823995.7831
-6.360794999956403,605484719995.7928
-6.356024999956436,603137879995.8092
-6.35125499995647,603137879995.8092
-6.346484999956502,599852303995.832
-6.341714999956534,600321671995.8287
-6.336944999956567,596097359995.8582
-6.3321749999566,596097359995.8582
-6.327404999956633,594689255995.8679
-6.322634999956665,594219887995.8711
-6.317864999956698,591873047995.8875
-6.313094999956731,590464943995.8972
-6.308324999956763,590464943995.8972
-6.303554999956796,586709999995.9233
-6.298784999956829,588118103995.9136
-6.294014999956862,585771263995.9298
-6.289244999956894,582955055995.9495
-6.2844749999569265,583893791995.9429
-6.27970499995696,582016319995.9559
-6.274934999956993,579200111995.9755
-6.270164999957025,579200111995.9755
-6.265394999957057,578261375995.982
-6.26062499995709,577322639995.9885
-6.255854999957124,574506431996.0082
-6.251084999957156,575445167996.0016
-6.246314999957188,572628959996.0211
-6.241544999957221,571220855996.031
-6.236774999957254,571690223996.0277
-6.232004999957287,569812751996.0408
-6.227234999957319,568874015996.0472
-6.222464999957352,566527175996.0636
-6.217694999957384,566996543996.0603
-6.2129249999574165,566996543996.0603
-6.20815499995745,562772231996.0896
-6.203384999957483,564180335996.0798
-6.198614999957515,562302863996.0929
-6.193844999957547,561833495996.0962
-6.1890749999575805,560425391996.106
-6.184304999957614,559017287996.1157
-6.179534999957646,557609183996.1255
-6.174764999957678,558078551996.1223
-6.169994999957711,556201079996.1353
-6.165224999957744,554792975996.1451
-6.160454999957777,554323607996.1483
-6.155684999957809,553384871996.1549
-6.150914999957842,552915503996.1582
-6.146144999957875,551507399996.168
-6.1413749999579075,551507399996.168
-6.13660499995794,550568663996.1744
-6.131834999957973,547283087996.19727
-6.127064999958006,547752455996.19403
-6.122294999958038,547752455996.19403
-6.1175249999580705,545874983996.2071
-6.112754999958104,545874983996.2071
-6.107984999958137,543997511996.2201
-6.103214999958169,543058775996.2266
-6.098444999958201,544936247996.21356
-6.0936749999582345,540242567996.2462
-6.088904999958268,542120039996.23315
-6.0841349999583,539303831996.25275
-6.079364999958332,539303831996.25275
-6.074594999958365,539303831996.25275
-6.069824999958398,538365095996.2592
-6.065054999958431,537426359996.26575
-6.060284999958463,535548887996.2788
-6.055514999958496,536018255996.2756
-6.050744999958529,533671415996.2919
-6.0459749999585615,534610151996.28534
-6.041204999958594,533671415996.2919
-6.036434999958627,531324575996.30817
-6.03166499995866,530855207996.3114
-6.026894999958692,532732679996.2984
-6.0221249999587245,530855207996.3114
-6.017354999958758,529447103996.3212
-6.012584999958791,528038999996.331
-6.007814999958823,527569631996.3342
-6.003044999958855,528038999996.331
-5.9982749999588885,525692159996.3473
-5.993504999958922,526161527996.34406
-5.988734999958954,526161527996.34406
-5.983964999958986,523814687996.36035
-5.979194999959019,524753423996.3538
-5.974424999959052,522406583996.3701
-5.969654999959085,522875951996.3669
-5.964884999959117,521467847996.37665
-5.96011499995915,520998479996.37994
-5.955344999959183,521467847996.37665
-5.9505749999592155,518182271996.3995
-5.945804999959248,520998479996.37994
-5.941034999959281,518651639996.39624
-5.936264999959314,517243535996.406
-5.931494999959346,516304799996.41254
-5.9267249999593785,517243535996.406
-5.921954999959412,516774167996.40924
-5.917184999959445,515366063996.41907
-5.912414999959477,514427327996.4256
-5.907644999959509,514427327996.4256
-5.9028749999595425,513019223996.43536
-5.898104999959576,513488591996.43207
-5.893334999959608,512549855996.4386
-5.88856499995964,512549855996.4386
-5.883794999959673,510672383996.45166
-5.879024999959706,510672383996.45166
-5.874254999959739,508794911996.4647
-5.869484999959771,510672383996.45166
-5.864714999959804,508325543996.46796
-5.859944999959836,506917439996.4778
-5.855174999959869,508794911996.4647
-5.850404999959902,507856175996.47125
-5.845634999959935,506917439996.4778
-5.840864999959967,505039967996.4908
-5.836094999959999,506917439996.4778
-5.8313249999600325,503162495996.50385
-5.826554999960066,505039967996.4908
-5.821784999960098,504570599996.4941
-5.81701499996013,502223759996.5104
-5.812244999960163,504101231996.4973
-5.8074749999601964,501285023996.5169
-5.802704999960229,502223759996.5104
-5.797934999960261,501285023996.5169
-5.793164999960294,501285023996.5169
-5.788394999960327,499407551996.5299
-5.7836249999603595,500815655996.52014
-5.778854999960392,497530079996.54297
-5.774084999960425,499407551996.5299
-5.769314999960458,498468815996.53644
-5.76454499996049,498468815996.53644
-5.759774999960523,495183239996.55927
-5.755004999960556,498468815996.53644
-5.750234999960589,495652607996.556
-5.745464999960621,494713871996.56256
-5.740694999960653,496591343996.5495
-5.7359249999606865,493305767996.5723
-5.73115499996072,494713871996.56256
-5.726384999960752,495652607996.556
-5.721614999960784,493305767996.5723
-5.716844999960817,492836399996.5756
-5.71207499996085,492836399996.5756
-5.707304999960883,492367031996.57886
-5.702534999960915,490958927996.5886
-5.697764999960948,490958927996.5886
-5.692994999960981,491428295996.5854
-5.6882249999610135,490020191996.59515
-5.683454999961046,489081455996.6017
-5.678684999961079,489550823996.59845
-5.673914999961112,489081455996.6017
-5.669144999961144,488142719996.6082
-5.6643749999611765,486734615996.618
-5.65960499996121,489081455996.6017
-5.654834999961243,486734615996.618
-5.650064999961275,487203983996.61475
-5.645294999961307,485795879996.6245
-5.6405249999613405,486265247996.6213
-5.635754999961374,485326511996.62775
-5.630984999961406,484857143996.63104
-5.626214999961438,485326511996.62775
