-7.62791	320381740799.99811
-7.61968	318763651199.99811
-7.61146	316336516799.99811
-7.60324	313100337599.99817
-7.59502	1338160099199.99220
-7.58680	1981350715199.98830
-7.57857	1283954097599.99240
-7.57035	1071984359999.99370
-7.56213	956290953599.99426
-7.55391	879431697599.99487
-7.54569	824416651199.99500
-7.53746	781537276799.99536
-7.52924	745939305599.99561
-7.52102	717622737599.99573
-7.51280	693351393599.99573
-7.50458	673125273599.99609
-7.49635	653708198399.99609
-7.48813	638336347199.99622
-7.47991	622155451199.99634
-7.47169	610019779199.99646
-7.46347	597884107199.99646
-7.45524	585748435199.99658
-7.44702	576039897599.99658
-7.43880	565522315199.99670
-7.43058	558240911999.99670
-7.42236	550150463999.99670
-7.41413	540441926399.99683
-7.40591	533969567999.99683
-7.39769	527497209599.99689
-7.38947	520215806399.99695
-7.38124	514552492799.99695
-7.37302	508080134399.99695
-7.36480	502416820799.99707
-7.35658	497562551999.99707
-7.34836	491090193599.99713
-7.34014	487044969599.99713
-7.33191	482999745599.99707
-7.32369	477336431999.99719
-7.31547	474100252799.99719
-7.30725	468436939199.99725
-7.29903	465200759999.99725
-7.29080	460346491199.99731
-7.28258	457110311999.99731
-7.27436	454683177599.99731
-7.26614	449019863999.99738
-7.25792	446592729599.99738
-7.24969	442547505599.99731
-7.24147	439311326399.99744
-7.23325	436075147199.99744
-7.22503	433648012799.99744
-7.21680	430411833599.99744
-7.20858	428793743999.99750
-7.20036	423130430399.99750
-7.19214	421512340799.99750
-7.18392	419894251199.99750
-7.17570	416658071999.99756
-7.16747	414230937599.99756
-7.15925	410994758399.99756
-7.15103	408567623999.99762
-7.14281	406949534399.99756
-7.13459	403713355199.99762
-7.12636	402904310399.99762
-7.11814	399668131199.99762
-7.10992	396431951999.99768
-7.10170	395622907199.99768
-7.09347	394004817599.99768
-7.08525	390768638399.99768
-7.07703	388341503999.99774
-7.06881	387532459199.99774
-7.06059	385105324799.99774
-7.05237	383487235199.99774
-7.04414	381869145599.99768
-7.03592	379442011199.99774
-7.02770	377014876799.99774
-7.01948	376205831999.99780
-7.01126	373778697599.99780
-7.00303	372160607999.99780
-6.99481	371351563199.99774
-6.98659	369733473599.99780
-6.97837	367306339199.99786
-6.97015	364879204799.99786
-6.96192	365688249599.99786
-6.95370	362452070399.99786
-6.94548	360833980799.99786
-6.93726	360024935999.99786
-6.92904	358406846399.99786
-6.92081	356788756799.99786
-6.91259	355170667199.99792
-6.90437	354361622399.99792
-6.89615	352743532799.99792
-6.88793	351125443199.99786
-6.87970	349507353599.99792
-6.87148	348698308799.99792
-6.86326	347889263999.99792
-6.85504	345462129599.99799
-6.84682	344653084799.99799
-6.83859	2781496022399.98340
-6.83037	1453044460799.99150
-6.82215	1177160183999.99320
-6.81393	1043667791999.99390
-6.80570	954672863999.99438
-6.79748	893185459199.99475
-6.78926	847069905599.99500
-6.78104	810662889599.99524
-6.77282	780728231999.99536
-6.76459	754029753599.99548
-6.75637	733803633599.99561
-6.74815	713577513599.99573
-6.73993	697396617599.99585
-6.73171	682833811199.99585
-6.72349	669080049599.99609
-6.71526	656944377599.99609
-6.70704	645617750399.99622
-6.69882	634291123199.99622
-6.69060	626200675199.99634
-6.68238	617301182399.99634
-6.67415	610019779199.99646
-6.66593	601120286399.99646
-6.65771	594647927999.99646
-6.64949	586557479999.99658
-6.64127	582512255999.99658
-6.63304	574421807999.99658
-6.62482	568758494399.99658
-6.61660	563904225599.99658
-6.60838	559859001599.99670
-6.60016	551768553599.99670
-6.59193	550150463999.99670
-6.58371	544487150399.99677
-6.57549	539632881599.99683
-6.56727	536396702399.99683
-6.55905	530733388799.99689
-6.55082	528306254399.99683
-6.54260	524261030399.99689
-6.53438	521024851199.99695
-6.52616	516170582399.99695
-6.51794	513743447999.99695
-6.50971	509698223999.99701
-6.50149	508080134399.99695
-6.49327	502416820799.99707
-6.48505	502416820799.99707
-6.47682	497562551999.99707
-6.46860	495944462399.99707
-6.46038	491899238399.99713
-6.45216	490281148799.99713
-6.44394	487044969599.99713
-6.43572	482999745599.99707
-6.42749	483808790399.99713
-6.41927	478954521599.99719
-6.41105	478145476799.99713
-6.40283	474909297599.99719
-6.39461	473291207999.99719
-6.38638	470055028799.99725
-6.37816	468436939199.99725
-6.36994	466818849599.99725
-6.36172	464391715199.99725
-6.35350	461964580799.99725
-6.34527	459537446399.99731
-6.33705	457919356799.99725
-6.32883	457110311999.99731
-6.32061	454683177599.99731
-6.31238	453065087999.99731
-6.30416	450637953599.99738
-6.29594	449019863999.99738
-6.28772	447401774399.99731
-6.27950	445783684799.99738
-6.27128	444165595199.99738
-6.26305	441738460799.99738
-6.25483	440120371199.99744
-6.24661	439311326399.99744
-6.23839	438502281599.99744
-6.23017	436075147199.99744
-6.22194	434457057599.99744
-6.21372	433648012799.99744
-6.20550	432029923199.99738
-6.19728	429602788799.99750
-6.18905	428793743999.99750
-6.18083	427984699199.99750
-6.17261	425557564799.99750
-6.16439	424748519999.99750
-6.15617	423130430399.99750
-6.14795	422321385599.99744
-6.13972	420703295999.99750
-6.13150	419085206399.99756
-6.12328	378632966399.99774
-6.11506	373778697599.99780
-6.10684	373374175199.99780
-6.09861	371351563199.99774
-6.09039	370542518399.99780
-6.08217	368924428799.99780
-6.07395	368924428799.99780
-6.06573	366497294399.99780
-6.05750	366497294399.99780
-6.04928	365283727199.99786
-6.04106	363261115199.99786
-6.03284	363665637599.99786
-6.02462	362047547999.99786
-6.01639	360429458399.99786
-6.00817	360429458399.99786
-5.99995	358406846399.99786
-5.99173	358811368799.99786
-5.98351	357597801599.99786
-5.97528	356384234399.99786
-5.96706	354361622399.99792
-5.95884	354361622399.99792
-5.95062	354361622399.99792
-5.94240	351934487999.99792
-5.93417	351934487999.99792
-5.92595	349911875999.99792
-5.91773	351125443199.99786
-5.90951	348293786399.99792
-5.90128	348698308799.99792
-5.89306	347484741599.99792
-5.88484	345866651999.99799
-5.87662	345866651999.99799
-5.86840	345057607199.99799
-5.86017	343844039999.99799
-5.85195	2509252447199.98540
-5.84373	1665823243199.99020
-5.83551	1288403843999.99240
-5.82729	1117290868799.99340
-5.81907	1015351223999.99400
-5.81084	945773371199.99426
-5.80262	892376414399.99475
-5.79440	852733219199.99500
-5.78618	818753337599.99512
-5.77796	791245814399.99536
-5.76973	766569947999.99548
-5.76151	747557395199.99561
-5.75329	729353887199.99573
-5.74507	713172991199.99573
-5.73685	699823751999.99585
-5.72862	685665467999.99597
-5.72040	674338840799.99597
-5.71218	663821258399.99609
-5.70396	654112720799.99609
-5.69574	643999660799.99622
-5.68751	636313735199.99622
-5.67929	628627809599.99634
-5.67107	621750928799.99634
-5.66285	614065003199.99634
-5.65463	608806211999.99646
-5.64640	600311241599.99646
-5.63818	595456972799.99646
-5.62996	590602703999.99658
-5.62174	584939390399.99658
-5.61351	580085121599.99658
-5.60529	575230852799.99658
-5.59707	571590151199.99658
-5.58885	565522315199.99670
-5.58063	562286135999.99670
-5.57240	558645434399.99670
-5.56418	553791165599.99670
-5.55596	550150463999.99670
-5.54774	548127851999.99670
-5.53952	542464538399.99683
-5.53130	540037403999.99683
-5.52307	536801224799.99683
-5.51485	534374090399.99683
-5.50663	531137911199.99689
-5.49841	527092687199.99689
-5.49019	525474597599.99689
-5.48196	521833895999.99695
-5.47374	519811283999.99695
-5.46552	517788671999.99695
-5.45730	514147970399.99695
-5.44908	511316313599.99701
-5.44085	510102746399.99701
-5.43263	508080134399.99695
-5.42441	504034910399.99701
-5.41619	503225865599.99695
-5.40797	500798731199.99707
-5.39974	497562551999.99707
-5.39152	497562551999.99707
-5.38330	493517327999.99707
-5.37508	493517327999.99707
-5.36686	489472103999.99713
-5.35863	488258536799.99707
-5.35041	487044969599.99713
-5.34219	486235924799.99713
-5.33397	481786178399.99719
-5.32575	482190700799.99713
-5.31752	480168088799.99719
-5.30930	478549999199.99719
-5.30108	476527387199.99719
-5.29286	475313819999.99719
-5.28463	472077640799.99719
-5.27641	472077640799.99719
-5.26819	470864073599.99725
-5.25997	469650506399.99725
-5.25175	466414327199.99725
-5.24353	465605282399.99725
-5.23530	464796237599.99725
-5.22708	463582670399.99725
-5.21886	461560058399.99725
-5.21064	461560058399.99725
-5.20242	458323879199.99731
-5.19419	457514834399.99725
-5.18597	457110311999.99731
-5.17775	455087699999.99731
-5.16953	454683177599.99731
-5.16131	452660565599.99725
-5.15308	452660565599.99725
-5.14486	449019863999.99738
-5.13664	449828908799.99738
-5.12842	449424386399.99738
-5.12020	446592729599.99738
-5.11197	446592729599.99738
-5.10375	444570117599.99738
-5.09553	443356550399.99738
-5.08731	442547505599.99731
-5.07909	442547505599.99731
-5.07086	440524893599.99738
-5.06264	440120371199.99744
-5.05442	438502281599.99744
-5.04620	437693236799.99738
-5.03798	437693236799.99738
-5.02975	436075147199.99744
-5.02153	434457057599.99744
-5.01331	434457057599.99744
-5.00509	433648012799.99744
-4.99686	432029923199.99738
-4.98864	430007311199.99750
-4.98042	431220878399.99744
-4.97220	428793743999.99750
-4.96398	429602788799.99750
-4.95575	427984699199.99750
-4.94753	427175654399.99744
-4.93931	425962087199.99750
-4.93109	426366609599.99750
-4.92287	424748519999.99750
-4.91465	422725907999.99750
-4.90642	423130430399.99750
-4.89820	422321385599.99744
-4.88998	421916863199.99744
-4.88176	421512340799.99750
-4.87354	420703295999.99750
-4.86531	418680683999.99756
-4.85709	418276161599.99756
-4.84887	417871639199.99756
-4.84065	416658071999.99756
-4.83243	416658071999.99756
-4.82420	416253549599.99756
-4.81598	415039982399.99756
-4.80776	413826415199.99756
-4.79954	413421892799.99756
-4.79132	413017370399.99756
-4.78309	412612847999.99756
-4.77487	412208325599.99750
-4.76665	410994758399.99756
-4.75843	410590235999.99756
-4.75021	410185713599.99756
-4.74198	408972146399.99762
-4.73376	409376668799.99756
-4.72554	406545011999.99762
-4.71732	408567623999.99762
-4.70909	407354056799.99756
-4.70087	405331444799.99762
-4.69265	406545011999.99762
-4.68443	2248335499199.98680
-4.67621	2167431019199.98730
-4.66798	1552961493599.99100
-4.65976	1323597292799.99220
-4.65154	1195363691999.99290
-4.64332	1108391375999.99340
-4.63510	1044072314399.99390
-4.62688	995125103999.99414
-4.61865	956290953599.99426
-4.61043	924333683999.99451
-4.60221	894803548799.99463
-4.59399	872959339199.99487
-4.58577	850710607199.99500
-4.57754	833316143999.99512
-4.56932	817135247999.99524
-4.56110	802976963999.99524
-4.55288	788818679999.99536
-4.54466	776683007999.99548
-4.53643	765356380799.99548
-4.52821	756456887999.99548
-4.51999	745939305599.99561
-4.51177	738253379999.99561
-4.50355	728140319999.99573
-4.49532	722477006399.99561
-4.48710	713577513599.99573
-4.47888	709532289599.99585
-4.47066	701441841599.99585
-4.46244	694969483199.99585
-4.45421	690115214399.99597
-4.44599	683238333599.99585
-4.43777	678788587199.99597
-4.42955	674743363199.99597
-4.42132	669080049599.99609
-4.41310	664225780799.99609
-4.40488	660585079199.99609
-4.39666	655326287999.99609
-4.38844	653303675999.99609
-4.38021	648853929599.99622
-4.37199	643190615999.99622
-4.36377	641977048799.99622
-4.35555	638740869599.99622
-4.34733	634291123199.99622
-4.33911	632268511199.99622
-4.33088	628223287199.99634
-4.32266	624582585599.99634
-4.31444	622559973599.99634
-4.30622	620132839199.99634
-4.29800	616087615199.99634
-4.28977	614469525599.99634
-4.28155	612042391199.99634
-4.27333	609615256799.99646
-4.26511	609210734399.99646
-4.25689	603951943199.99646
-4.24866	602333853599.99646
-4.24044	600311241599.99646
-4.23222	598288629599.99646
-4.22400	597075062399.99646
-4.21577	592625315999.99646
-4.20755	592220793599.99646
-4.19933	590602703999.99658
-4.19111	587771047199.99658
-4.18289	587366524799.99658
-4.17467	584130345599.99658
-4.16644	583321300799.99658
-4.15822	581703211199.99658
-4.15000	579680599199.99658
-4.14178	578467031999.99658
-4.13356	576039897599.99658
-4.12533	575635375199.99658
-4.11711	571994673599.99658
-4.10889	573208240799.99658
-4.10067	569972061599.99658
-4.09245	568353971999.99658
-4.08422	569163016799.99658
-4.07600	565117792799.99670
-4.06778	565926837599.99670
-4.05956	563499703199.99658
-4.05133	561881613599.99670
-4.04311	560668046399.99670
-4.03489	561072568799.99670
-4.02667	557431867199.99670
-4.01845	558240911999.99670
-4.01023	556622822399.99670
-4.00200	555004732799.99670
-3.99378	555004732799.99670
-3.98556	552577598399.99670
-3.97734	552173075999.99670
-3.96912	550959508799.99670
-3.96089	549745941599.99677
-3.95267	550554986399.99670
-3.94445	546105239999.99677
-3.93623	548127851999.99670
-3.92800	546914284799.99677
-3.91978	544082627999.99677
-3.91156	545700717599.99677
-3.90334	542060015999.99683
-3.89512	543678105599.99670
-3.88690	542869060799.99683
-3.87867	539632881599.99683
-3.87045	540441926399.99683
-3.86223	538823836799.99677
-3.85401	539228359199.99683
-3.84579	538823836799.99677
-3.83756	537610269599.99683
-3.82934	535183135199.99683
-3.82112	535992179999.99683
-3.81290	536396702399.99683
-3.80468	533565045599.99677
-3.79645	533969567999.99683
-3.78823	533160523199.99677
-3.78001	533160523199.99677
-3.77179	530733388799.99689
-3.76356	531137911199.99689
-3.75534	532351478399.99689
-3.74712	529519821599.99689
-3.73890	529519821599.99689
-3.73068	529924343999.99689
-3.72246	527901731999.99683
-3.71423	529115299199.99689
-3.70601	526688164799.99689
-3.69779	526688164799.99689
-3.68957	527901731999.99683
-3.68135	525879119999.99689
-3.67312	525474597599.99689
-3.66490	524665552799.99689
-3.65668	526688164799.99689
-3.64846	523047463199.99683
-3.64024	524261030399.99689
-3.63201	525070075199.99689
-3.62379	523047463199.99683
-3.61557	521833895999.99695
-3.60735	524665552799.99689
-3.59912	522238418399.99695
-3.59090	520215806399.99695
-3.58268	522642940799.99695
-3.57446	521833895999.99695
-3.56624	521024851199.99695
-3.55802	521429373599.99695
-3.54979	520620328799.99695
-3.54157	519811283999.99695
-3.53335	521024851199.99695
-3.52513	519406761599.99695
-3.51691	520620328799.99695
-3.50868	520215806399.99695
-3.50046	520620328799.99695
-3.49224	518597716799.99689
-3.48402	520215806399.99695
-3.47579	517788671999.99695
-3.46757	519406761599.99695
-3.45935	519811283999.99695
-3.45113	519406761599.99695
-3.44291	519406761599.99695
-3.43469	517788671999.99695
-3.42646	519811283999.99695
-3.41824	519002239199.99695
-3.41002	516575104799.99695
-3.40180	3188445556799.98140
-3.39358	3110372733599.98140
-3.38535	2205860647199.98680
-3.37713	1873343234399.98900
-3.36891	1685240318399.99000
-3.36069	1560242896799.99070
-3.35247	1467202744799.99150
-3.34424	1396815847199.99150
-3.33602	1341396278399.99220
-3.32780	1295685247199.99240
-3.31958	1257660141599.99270
-3.31135	1222466692799.99290
-3.30313	1195363691999.99290
-3.29491	1169474258399.99320
-3.28669	1148843615999.99320
-3.27847	1126999406399.99320
-3.27025	1109604943199.99340
-3.26202	1096255703999.99340
-3.25380	1078861240799.99370
-3.24558	1064298434399.99380
-3.23736	1055803463999.99370
-3.22914	1042454224799.99390
-3.22091	1032341164799.99390
-3.21269	1021823582399.99400
-3.20447	1015351223999.99400
-3.19625	1004833641599.99410
-3.18803	997147715999.99414
-3.17980	991079879999.99414
-3.17158	984202999199.99426
-3.16336	978944207999.99426
-3.15514	972876371999.99426
-3.14691	965999491199.99414
-3.13869	962763311999.99438
-3.13047	956290953599.99426
-3.12225	952245729599.99438
-3.11403	949009550399.99438
-3.10581	945773371199.99426
-3.09758	940110057599.99451
-3.08936	938896490399.99451
-3.08114	932828654399.99451
-3.07292	933233176799.99451
-3.06470	929592475199.99451
-3.05647	926356295999.99451
-3.04825	925951773599.99438
-3.04003	920692982399.99463
-3.03181	922311071999.99451
-3.02358	918265847999.99463
-3.01536	919074892799.99463
-3.00714	915838713599.99451
-2.99892	916647758399.99463
-2.99070	913816101599.99463
-2.98248	914625146399.99451
-2.97425	913411579199.99463
-2.96603	914220623999.99463
-2.95781	912198011999.99463
-2.94959	914220623999.99463
-2.94137	913411579199.99463
-2.93314	913816101599.99463
-2.92492	915434191199.99451
-2.91670	915029668799.99451
-2.90848	917861325599.99463
-2.90026	919883937599.99463
-2.89203	920288459999.99463
-2.88381	922311071999.99451
-2.87559	924738206399.99438
-2.86737	928783430399.99451
-2.85914	931210564799.99451
-2.85092	933637699199.99451
-2.84270	940514579999.99451
-2.83448	943750759199.99438
-2.82626	949009550399.99438
-2.81804	957504520799.99438
-2.80981	965190446399.99414
-2.80159	973280894399.99426
-2.79337	984202999199.99426
-2.78515	997552238399.99414
-2.77693	1015351223999.99400
-2.76870	1040836135199.99390
-2.76048	1079265763199.99370
-2.75226	1148843615999.99320
-2.74404	1561051941599.99070
-2.73582	861632711999.99487
-2.72759	866486980799.99487
-2.71937	869723159999.99487
-2.71115	876195518399.99487
-2.70293	881049787199.99475
-2.69470	885095011199.99463
-2.68648	894803548799.99463
-2.67826	902084951999.99463
-2.67004	910175399999.99463
-2.66182	922311071999.99451
-2.65360	932828654399.99451
-2.64537	947391460799.99438
-2.63715	965999491199.99414
-2.62893	987034655999.99414
-2.62071	1016160268799.99390
-2.61249	1055803463999.99370
-2.60426	1112436599999.99340
-2.59604	1215994334399.99290
-2.58782	1489451476799.99120
-2.57960	1530712761599.99100
-2.57137	702250886399.99573
-2.56315	703059931199.99573
-2.55493	702250886399.99573
-2.54671	705487065599.99585
-2.53849	707105155199.99585
-2.53027	707105155199.99585
-2.52204	711150379199.99585
-2.51382	711150379199.99585
-2.50560	712768468799.99573
-2.49738	715195603199.99573
-2.48916	716813692799.99573
-2.48093	719240827199.99573
-2.47271	720858916799.99573
-2.46449	724095095999.99573
-2.45627	727331275199.99573
-2.44805	728140319999.99573
-2.43982	732185543999.99573
-2.43160	734612678399.99573
-2.42338	738657902399.99561
-2.41516	741085036799.99561
-2.40693	745939305599.99561
-2.39871	749175484799.99561
-2.39049	751602619199.99561
-2.38227	757265932799.99548
-2.37405	760502111999.99548
-2.36583	766165425599.99548
-2.35760	771019694399.99548
-2.34938	775873963199.99548
-2.34116	782346321599.99536
-2.33294	787200590399.99536
-2.32472	793672948799.99524
-2.31649	800954351999.99524
-2.30827	809044799999.99524
-2.30005	813899068799.99512
-2.29183	823607606399.99500
-2.28361	832507099199.99512
-2.27538	843024681599.99500
-2.26716	851924174399.99500
-2.25894	863250801599.99487
-2.25072	874577428799.99475
-2.24249	889140235199.99475
-2.23427	903703041599.99463
-2.22605	918265847999.99463
-2.21783	936873878399.99451
-2.20961	954672863999.99438
-2.20139	977326118399.99426
-2.19316	1002406507199.99410
-2.18494	1029104985599.99390
-2.17672	1061466777599.99380
-2.16850	1101109972799.99340
-2.16028	1146416481599.99320
-2.15205	1201431527999.99290
-2.14383	1273436515199.99240
-2.13561	1372949025599.99190
-2.12739	1522622313599.99100
-2.11916	1861612084799.98900
-2.11094	1961124595199.98850
-2.10272	1345441502399.99220
-2.09450	1608381062399.99020
-2.08628	2331667113599.98630
-2.07806	2306586724799.98630
-2.06983	273457142399.99838
-2.06161	274266187199.99835
-2.05339	275075231999.99835
-2.04517	275075231999.99835
-2.03695	274266187199.99835
-2.02872	274266187199.99835
-2.02050	275884276799.99835
-2.01228	275075231999.99835
-2.00406	275884276799.99835
-1.99584	275884276799.99835
-1.98761	275884276799.99835
-1.97939	276693321599.99835
-1.97117	275884276799.99835
-1.96295	276693321599.99835
-1.95472	278311411199.99835
-1.94650	276693321599.99835
-1.93828	277502366399.99835
-1.93006	279120455999.99835
-1.92184	278311411199.99835
-1.91362	279120455999.99835
-1.90539	278311411199.99835
-1.89717	279929500799.99835
-1.88895	279929500799.99835
-1.88073	279929500799.99835
-1.87251	280738545599.99835
-1.86428	281547590399.99835
-1.85606	281547590399.99835
-1.84784	281547590399.99835
-1.83962	282356635199.99835
-1.83140	283974724799.99835
-1.82317	283165679999.99835
-1.81495	283974724799.99835
-1.80673	284783769599.99835
-1.79851	284783769599.99835
-1.79028	285592814399.99829
-1.78206	286401859199.99829
-1.77384	287210903999.99829
-1.76562	288019948799.99829
-1.75740	288019948799.99829
-1.74918	288828993599.99829
-1.74095	290447083199.99829
-1.73273	290447083199.99829
-1.72451	292065172799.99829
-1.71629	291256127999.99829
-1.70807	293683262399.99829
-1.69984	294492307199.99829
-1.69162	295301351999.99829
-1.68340	295301351999.99829
-1.67518	297728486399.99823
-1.66695	298537531199.99823
-1.65873	299346575999.99823
-1.65051	299346575999.99823
-1.64229	302582755199.99823
-1.63407	304200844799.99823
-1.62585	303391799999.99823
-1.61762	306627979199.99817
-1.60940	308246068799.99817
-1.60118	308246068799.99817
-1.59296	311482247999.99817
-1.58474	313100337599.99817
-1.57651	314718427199.99817
-1.56829	316336516799.99811
-1.56007	319572695999.99811
-1.55185	321999830399.99811
-1.54363	323617919999.99811
-1.53540	327663143999.99805
-1.52718	328472188799.99805
-1.51896	333326457599.99805
-1.51074	336562636799.99805
-1.50251	339798815999.99799
-1.49429	344653084799.99799
-1.48607	348698308799.99792
-1.47785	352743532799.99792
-1.46963	360024935999.99786
-1.46141	364879204799.99786
-1.45318	372969652799.99780
-1.44496	380251055999.99774
-1.43674	390768638399.99768
-1.42852	400477175999.99762
-1.42030	415849027199.99756
-1.41207	432029923199.99738
-1.40385	452256043199.99725
-1.39563	482999745599.99707
-1.38741	524261030399.99689
-1.37918	596266017599.99646
-1.37096	756456887999.99548
-1.36274	1093019524799.99350
-1.35452	194170751999.99887
-1.34630	194170751999.99887
-1.33807	194979796799.99884
-1.32985	195788841599.99881
-1.32163	194979796799.99884
-1.31341	195788841599.99881
-1.30519	196597886399.99884
-1.29697	196597886399.99884
-1.28874	196597886399.99884
-1.28052	198215975999.99884
-1.27230	198215975999.99884
-1.26408	198215975999.99884
-1.25586	199025020799.99884
-1.24763	199834065599.99881
-1.23941	199025020799.99884
-1.23119	200643110399.99881
-1.22297	201452155199.99881
-1.21474	202261199999.99881
-1.20652	202261199999.99881
-1.19830	203070244799.99881
-1.19008	203879289599.99881
-1.18186	203879289599.99881
-1.17364	204688334399.99878
-1.16541	206306423999.99878
-1.15719	206306423999.99878
-1.14897	207924513599.99878
-1.14075	208733558399.99875
-1.13253	209542603199.99878
-1.12430	209542603199.99878
-1.11608	211160692799.99872
-1.10786	212778782399.99875
-1.09964	212778782399.99875
-1.09142	214396871999.99875
-1.08319	215205916799.99872
-1.07497	216824006399.99872
-1.06675	218442095999.99872
-1.05853	219251140799.99872
-1.05030	221678275199.99869
-1.04208	222487319999.99869
-1.03386	224105409599.99869
-1.02564	226532543999.99866
-1.01742	227341588799.99866
-1.00920	230577767999.99863
-1.00097	232195857599.99863
-0.99275	233813947199.99860
-0.98453	237050126399.99860
-0.97631	239477260799.99860
-0.96809	241904395199.99857
-0.95986	245949619199.99857
-0.95164	247567708799.99854
-0.94342	252421977599.99850
-0.93520	256467201599.99844
-0.92697	260512425599.99847
-0.91875	265366694399.99844
-0.91053	271030007999.99841
-0.90231	276693321599.99835
-0.89409	283974724799.99835
-0.88586	291256127999.99829
-0.87764	300155620799.99823
-0.86942	311482247999.99817
-0.86120	322808875199.99811
-0.85298	339798815999.99799
-0.84476	357597801599.99786
-0.83653	384296279999.99774
-0.82831	418276161599.99756
-0.82009	471673118399.99719
-0.81187	564713270399.99670
-0.80365	822798561599.99512
-0.79542	825225695999.99512
-0.78720	82522569599.99951
-0.77898	83331614399.99951
-0.77076	83331614399.99951
-0.76253	83331614399.99951
-0.75431	84140659199.99951
-0.74609	84140659199.99951
-0.73787	84949703999.99950
-0.72965	84949703999.99950
-0.72142	84949703999.99950
-0.71320	85758748799.99950
-0.70498	85758748799.99950
-0.69676	85758748799.99950
-0.68854	86567793599.99948
-0.68032	87376838399.99948
-0.67209	87376838399.99948
-0.66387	88185883199.99948
-0.65565	88994927999.99948
-0.64743	88994927999.99948
-0.63921	88994927999.99948
-0.63098	90613017599.99947
-0.62276	90613017599.99947
-0.61454	91422062399.99947
-0.60632	93040151999.99945
-0.59809	93040151999.99945
-0.58987	93849196799.99945
-0.58165	94658241599.99944
-0.57343	95467286399.99942
-0.56521	97085375999.99944
-0.55699	97894420799.99941
-0.54876	98703465599.99942
-0.54054	100321555199.99940
-0.53232	101939644799.99940
-0.52410	103557734399.99939
-0.51588	105175823999.99937
-0.50765	106793913599.99936
-0.49943	109221047999.99936
-0.49121	111648182399.99934
-0.48299	114075316799.99933
-0.47476	117311495999.99931
-0.46654	121356719999.99928
-0.45832	124592899199.99925
-0.45010	129447167999.99924
-0.44188	135919526399.99918
-0.43365	142391884799.99918
-0.42543	150482332799.99911
-0.41721	162618004799.99905
-0.40899	176371766399.99896
-0.40077	199025020799.99884
-0.39255	233813947199.99860
-0.38432	305818934399.99817
-0.37610	650472019199.99622
-0.36788	0.00000
-0.35966	0.00000
-0.35144	0.00000
-0.34321	0.00000
-0.33499	0.00000
-0.32677	0.00000
-0.31855	0.00000
-0.31032	0.00000
-0.30210	0.00000
-0.29388	0.00000
-0.28566	0.00000
-0.27744	0.00000
-0.26921	0.00000
-0.26099	0.00000
-0.25277	0.00000
-0.24455	0.00000
-0.23633	0.00000
-0.22811	0.00000
-0.21988	0.00000
-0.21166	0.00000
-0.20344	0.00000
-0.19522	0.00000
-0.18699	0.00000
-0.17877	0.00000
-0.17055	0.00000
-0.16233	0.00000
-0.15411	0.00000
-0.14588	0.00000
-0.13766	0.00000
-0.12944	0.00000
-0.12122	0.00000
-0.11300	0.00000
-0.10478	0.00000
-0.09655	0.00000
-0.08833	0.00000
-0.08011	0.00000
-0.07189	0.00000
-0.06367	0.00000
-0.05544	0.00000
-0.04722	0.00000
-0.03900	0.00000
-0.03078	0.00000
-0.02256	0.00000
-0.01433	0.00000
-0.00611	0.00000
0.002111	0.000000
0.010333	0.000000
0.018555	0.000000
0.026777	0.000000
0.034999	0.000000
